002947_RUSLAN|МЫ СТРОИМ ПЛАНЫ
002948_RUSLAN|Перед отъездом все мои друзья твердили
002949_RUSLAN|Главное, вырваться на свободу.
002950_RUSLAN|Бежать из коммунистического ада.
002951_RUSLAN|Остальное не имеет значения.
002952_RUSLAN|Я задавал им каверзные вопросы
002953_RUSLAN|Что же ты будешь делать в этой фантастической Америке?
002954_RUSLAN|Кому там нужен русский журналист?
002955_RUSLAN|Друзья начинали возмущаться
002956_RUSLAN|Наш долг рассказать миру правду о коммунизме!
002957_RUSLAN|Святое дело.
